SECONDS,SLANT RANGE(M),SLANT VELOCITY(M/S),DOPPLER (Hz),RANGE BIN,RB,AZIMUTH,ELEVATION
1656349088.08,822442.119360667,144.942552291335,-4.83476079255342,175.575783294331,176,320.069926114486,-2.78650360291021
1656349088.12,822448.14688957,144.944410345124,-4.83482277020812,175.577070057355,176,320.069612289918,-2.7865373242239
1656349088.16,822454.174479225,144.946261347095,-4.83488451503217,175.578356833348,176,320.069298456919,-2.78657104577786
1656349088.2,822460.202072198,144.948105208276,-4.834946019575,175.579643610049,176,320.06898461836,-2.78660476725086
1656349088.24,822466.229718838,144.949941872809,-4.8350072838366,175.580930398208,176,320.068670771501,-2.78663848892466
1656349088.28,822472.257433567,144.951771273786,-4.83506830409169,175.582217200902,176,320.068356915472,-2.78667221088005
1656349088.32,822478.285230806,144.953593344297,-4.83512908406556,175.58350402121,176,320.068043049405,-2.7867059331978
1656349088.36,822484.313124975,144.955408017428,-4.83518961444497,175.584790862212,176,320.067729172428,-2.78673965595868
1656349088.4,822490.341166428,144.957215237018,-4.83524989709258,175.586077734655,176,320.067415281801,-2.78677337944447
1656349088.44,822496.369297726,144.95901491461,-4.83530992642045,175.587364626279,176,320.067101380398,-2.78680710333393
1656349088.48,822502.39756922,144.960806994083,-4.83536970429122,175.588651547832,176,320.066787465475,-2.78684082790885
1656349088.52,822508.425995331,144.962591408522,-4.83542922511697,175.589938502393,176,320.066473536166,-2.78687455324999
1656349088.56,822514.45459048,144.964368091012,-4.83548849076033,175.59122549304,176,320.066159591599,-2.78690827943813
1656349088.6,822520.48336909,144.966136974636,-4.83554749377072,175.592512522853,176,320.065845630904,-2.78694200655404
1656349088.64,822526.512381518,144.967898002948,-4.83560623414814,175.593799602581,176,320.065531651341,-2.78697573487954
1656349088.68,822532.541570315,144.969651088035,-4.8356647118926,175.595086719961,176,320.065217655783,-2.78700946409332
1656349088.72,822538.570985836,144.971396173498,-4.83572291955352,175.596373885742,176,320.064903641489,-2.7870431944772
1656349088.76,822544.600642503,144.973133192415,-4.83578086271882,175.597661103003,176,320.064589607589,-2.78707692611194
1656349088.8,822550.630554738,144.974862077864,-4.83583853207529,175.598948374823,176,320.064275553214,-2.78711065907832
1656349088.84,822556.660736962,144.976582762919,-4.83589592762291,175.60023570428,176,320.063961477493,-2.78714439345711
1656349088.88,822562.691239542,144.978295190837,-4.83595304749906,175.601523102128,176,320.063647377684,-2.78717812953018
1656349088.92,822568.72200501,144.979999274279,-4.83600988984108,175.602810556097,176,320.063333256664,-2.78721186697614
1656349088.96,822574.753083732,144.981694956547,-4.83606645092368,175.60409807694,176,320.063019111688,-2.78724560607682
1656349089,822580.78449013,144.983382170711,-4.83612273074687,175.605385667735,176,320.062704941889,-2.78727934691302
1656349089.04,822586.816238624,144.985060849841,-4.83617872558534,175.606673331562,176,320.062390746396,-2.78731308956549
1656349089.08,822592.848343636,144.986730927004,-4.83623443357646,175.607961071498,176,320.062076524339,-2.78734683411502
1656349089.12,822598.880819587,144.988392335265,-4.83628985285759,175.609248890623,176,320.06176227485,-2.78738058064238
1656349089.16,822604.913716859,144.990045017512,-4.83634497784078,175.610536799692,176,320.061447995184,-2.78741432942951
1656349089.2,822610.946977957,144.991688887107,-4.83639981225133,175.61182478643,176,320.061133688218,-2.78744808015485
1656349089.24,822616.980653258,144.993323886987,-4.83645434863865,175.613112861593,176,320.060819351211,-2.78748183310035
1656349089.28,822623.014757185,144.99494995021,-4.8365085888654,175.61440102826,176,320.060504983291,-2.78751558834677
1656349089.32,822629.049304158,144.996567009834,-4.83656252920628,175.615689289509,176,320.06019058359,-2.78754934597489
1656349089.36,822635.0843086,144.998174998912,-4.83661616593599,175.616977648418,176,320.059876151238,-2.78758310606547
1656349089.4,822641.119820908,144.999773860001,-4.83666949719191,175.618266115748,176,320.05956168349,-2.78761686890055
1656349089.44,822647.155783554,145.001363507092,-4.83672252297401,175.619554679216,176,320.059247183225,-2.78765063415841
1656349089.48,822653.192246933,145.002943882789,-4.83677523769438,175.620843349581,176,320.0589326477,-2.78768440212107
1656349089.52,822659.229225467,145.004514920142,-4.83682764321566,175.622132129921,176,320.058618076045,-2.78771817286928
1656349089.56,822665.266733576,145.006076552192,-4.8368797339499,175.623421023316,176,320.058303467391,-2.78775194648384
1656349089.6,822671.304785683,145.007628711984,-4.83693150803447,175.624710032844,176,320.057988820866,-2.7877857230455
1656349089.64,822677.343432203,145.009171341723,-4.83698296546936,175.625999169269,176,320.057674133727,-2.7878195028364
1656349089.68,822683.382615572,145.010704356057,-4.837034098804,175.6272884203,176,320.057359408855,-2.78785328553463
1656349089.72,822689.422386203,145.012227697243,-4.83708491362631,175.6285777967,176,320.057044643504,-2.78788707142228
1656349089.76,822695.462758517,145.013741298316,-4.83713540062308,175.629867301549,176,320.056729836804,-2.78792086058015
1656349089.8,822701.503746936,145.015245092306,-4.83718556165695,175.631156937924,176,320.056414987887,-2.78795465308899
1656349089.84,822707.545365881,145.016739012238,-4.83723539300263,175.632446708904,176,320.056100095882,-2.78798844902958
1656349089.88,822713.58766579,145.018222999956,-4.83728489466012,175.633736625258,176,320.055785158042,-2.78802224868417
1656349089.92,822719.630589056,145.019696970788,-4.83733405917883,175.635026674686,176,320.055470177253,-2.78805605173061
1656349089.96,822725.674186112,145.021160866631,-4.83738289028406,175.636316867955,176,320.055155150766,-2.78808985845113
1656349090,822731.718471381,145.0226146205,-4.83743138238788,175.637607208145,176,320.054840077713,-2.78812366892649
1656349090.04,822737.763457297,145.024058185243,-4.83747953362763,175.63889769791,176,320.054524957365,-2.78815748322633
1656349090.08,822743.809148353,145.025491593042,-4.83752734772861,175.640188338209,176,320.05420978955,-2.78819130137574
1656349090.12,822749.855547054,145.026914895913,-4.83757482469082,175.641479129577,176,320.05389457424,-2.78822512338867
1656349090.16,822755.902691952,145.028328154262,-4.8376219663769,175.642770080243,176,320.053579309525,-2.78825894948069
1656349090.2,822761.950513466,145.029731403256,-4.83766877278686,175.644061175354,176,320.053263999135,-2.78829277926251
1656349090.24,822767.999050142,145.031124703361,-4.83771524950862,175.645352423139,176,320.05294864116,-2.78832661294969
1656349090.28,822774.048304487,145.032508106587,-4.83776139467955,175.646643824132,176,320.052633235571,-2.78836045055618
1656349090.32,822780.098279007,145.033881664944,-4.83780721016228,175.647935378869,176,320.052317782339,-2.78839429209592
1656349090.36,822786.148976207,145.035245430442,-4.83785269968212,175.649227087885,176,320.052002281433,-2.78842813758287
1656349090.4,822792.200434664,145.036599463131,-4.83789786696434,175.650518959415,176,320.051686730943,-2.78846198723273
1656349090.44,822798.252584747,145.037943798877,-4.83794270828366,175.651810978593,176,320.0513711346,-2.78849584065594
1656349090.48,822804.305465028,145.039278497787,-4.83798722922802,175.653103153655,176,320.051055490496,-2.7885296980682
1656349090.52,822810.359078013,145.040603611867,-4.83803143166006,175.654395485135,176,320.050739798599,-2.78856355948345
1656349090.56,822816.413426207,145.041919193122,-4.83807531185448,175.655687973569,176,320.05042405888,-2.78859742491564
1656349090.6,822822.468512117,145.043225293556,-4.83811887912452,175.656980619491,176,320.05010827131,-2.78863129437872
1656349090.64,822828.524374346,145.044521972875,-4.83816213347018,175.658273431142,176,320.049792433976,-2.78866516808855
1656349090.68,822834.580943208,145.045809267624,-4.8382050730288,175.659566393646,176,320.049476550614,-2.78869904565527
1656349090.72,822840.638257304,145.047087237563,-4.83824770152569,175.660859515243,176,320.049160619311,-2.78873292729472
1656349090.76,822846.696319139,145.048355934694,-4.83829002082348,175.662152796469,176,320.048844640038,-2.78876681302085
1656349090.8,822852.755131219,145.049615411018,-4.83833203092217,175.663446237857,176,320.048528612765,-2.7888007028476
1656349090.84,822858.814696049,145.050865718537,-4.83837373740971,175.664739839943,176,320.048212537463,-2.78883459678893
1656349090.88,822864.875052261,145.052106916622,-4.83841513842344,175.666033610975,176,320.047896412218,-2.78886849506084
1656349090.92,822870.936130114,145.053339042477,-4.83845623955131,175.667327536063,176,320.047580240767,-2.78890239727318
1656349090.96,822876.997968236,145.054562155527,-4.83849703706801,175.668621623454,176,320.047264021199,-2.78893630364194
1656349091,822883.060569132,145.055776307772,-4.83853753656149,175.669915873682,176,320.046947753482,-2.78897021418107
1656349091.04,822889.123935308,145.056981551209,-4.83857773989439,175.671210287284,176,320.046631437587,-2.7890041289045
1656349091.08,822895.188069269,145.058177937838,-4.83861764706671,175.672504864793,176,320.046315073485,-2.7890380478262
1656349091.12,822901.252973522,145.059365519656,-4.8386572599411,175.673799606745,176,320.045998661146,-2.7890719709601
1656349091.16,822907.318686729,145.060544355663,-4.83869658224285,175.675094521393,176,320.045682198653,-2.78910589852239
1656349091.2,822913.385139088,145.061714483802,-4.8387356121093,175.676389593836,176,320.04536568975,-2.78913983012258
1656349091.24,822919.452369255,145.062875963124,-4.83877435699105,175.677684832326,176,320.045049132522,-2.78917376597681
1656349091.28,822925.520379738,145.064028845625,-4.83881281130016,175.678980237399,176,320.044732526937,-2.78920770609905
1656349091.32,822931.589173042,145.065173183303,-4.8388509824872,175.680275809589,176,320.044415872967,-2.78924165050323
1656349091.36,822937.658751672,145.066309028154,-4.83888887055218,175.681571549432,176,320.044099170581,-2.7892755992033
1656349091.4,822943.729154319,145.067436438869,-4.83892647735775,175.682867465186,176,320.043782417863,-2.7893095524156
1656349091.44,822949.800311125,145.068555454006,-4.83896380290389,175.684163541939,176,320.043465618558,-2.78934350974933
1656349091.48,822955.872260775,145.069666132306,-4.83900085091591,175.68545978795,176,320.043148770749,-2.78937747142079
1656349091.52,822961.945005775,145.070768525765,-4.83903762325644,175.686756203752,176,320.042831874407,-2.78941143744394
1656349091.56,822968.018548631,145.07186268638,-4.8390741199255,175.688052789882,176,320.0425149295,-2.78944540783272
1656349091.6,822974.092891849,145.072948666146,-4.83911034464836,175.689349546873,176,320.042197936001,-2.78947938260108
1656349091.64,822980.168074148,145.07402652346,-4.83914629742503,175.690646482993,176,320.041880891989,-2.78951336196551
1656349091.68,822986.244025612,145.07509629747,-4.8391819819808,175.691943583315,176,320.041563801214,-2.7895473455349
1656349091.72,822992.320784956,145.076158046621,-4.83921739831567,175.693240856103,176,320.041246661757,-2.78958133352571
1656349091.76,822998.398354684,145.077211822908,-4.83925254642963,175.694538301893,176,320.040929473588,-2.78961532595189
1656349091.8,823004.476737304,145.07825767833,-4.83928743377328,175.695835921221,176,320.040612236678,-2.78964932282738
1656349091.84,823010.55593532,145.079295664881,-4.83932205662131,175.69713371462,176,320.040294950996,-2.78968332416615
1656349091.88,823016.635987482,145.080325840677,-4.83935642056167,175.698431690362,176,320.039977614623,-2.78971733018482
1656349091.92,823022.716823815,145.081348245434,-4.83939052373171,175.699729833511,176,320.03966023131,-2.78975134049199
1656349091.96,823028.798483062,145.082362937313,-4.83942436985672,175.701028152336,176,320.039342799137,-2.78978535530426
1656349092,823034.88096773,145.083369968311,-4.83945796079934,175.702326647373,176,320.039025318074,-2.78981937463558
1656349092.04,823040.964280324,145.084369390425,-4.83949129655957,175.703625319156,176,320.038707788091,-2.78985339849992
1656349092.08,823047.048423349,145.085361255654,-4.83952438272536,175.70492416822,176,320.03839020916,-2.7898874269112
1656349092.12,823053.133399313,145.086345615996,-4.83955721743405,175.706223195101,176,320.038072581249,-2.78992145988338
1656349092.16,823059.219246997,145.087322529251,-4.83958980441093,175.707522408078,176,320.037754902437,-2.7899554976333
1656349092.2,823065.305896359,145.088292035771,-4.83962214365602,175.708821792198,176,320.03743717648,-2.78998953976915
1656349092.24,823071.393386177,145.089254193402,-4.83965423703194,175.710121355739,176,320.037119401455,-2.79002358650774
1656349092.28,823077.481718956,145.090209054142,-4.83968608826399,175.711421099236,176,320.036801577332,-2.79005763786302
1656349092.32,823083.570897202,145.091156669992,-4.83971769735217,175.712721023225,176,320.036483704083,-2.79009169384894
1656349092.36,823089.66092342,145.092097092953,-4.83974906615913,175.71402112824,176,320.036165781676,-2.79012575447944
1656349092.4,823095.751836425,145.093030380568,-4.83978019841015,175.715321422566,176,320.035847808188,-2.79015981997154
1656349092.44,823101.843566113,145.093956573711,-4.8398110922426,175.716621891239,176,320.035529787379,-2.79019388993308
1656349092.48,823107.936151291,145.09487572997,-4.8398417532444,175.717922542543,176,320.035211717324,-2.79022796458105
1656349092.52,823114.029594465,145.095787901347,-4.83987217769027,175.719223377013,176,320.034893597993,-2.7902620439294
1656349092.56,823120.123898142,145.096693139845,-4.83990237489343,175.720524395184,176,320.034575429358,-2.79029612799207
1656349092.6,823126.219064827,145.097591497467,-4.83993234112859,175.72182559759,176,320.034257211387,-2.79033021678301
1656349092.64,823132.315133363,145.098483031512,-4.8399620782584,175.723126992525,176,320.033938942155,-2.7903643105194
1656349092.68,823138.412033587,145.099367783357,-4.83999159000814,175.724428565009,176,320.033620625426,-2.79039840880876
1656349092.72,823144.509804336,145.100245810342,-4.84002087824047,175.725730323334,176,320.033302259272,-2.79043251186823
1656349092.76,823150.608448117,145.101117164472,-4.84004994481802,175.727032268035,176,320.032983843666,-2.79046661971176
1656349092.8,823156.707967435,145.101981897754,-4.84007878787816,175.728334399646,176,320.032665378576,-2.7905007323533
1656349092.84,823162.808364797,145.102840062197,-4.84010741300881,175.729636718703,176,320.032346863973,-2.7905348498068
1656349092.88,823168.909679076,145.103691714865,-4.84013582020998,175.730939233504,176,320.032028297929,-2.7905689722896
1656349092.92,823175.011840047,145.104536897615,-4.84016401320696,175.732241929058,176,320.031709684212,-2.79060309940888
1656349092.96,823181.114886578,145.105375667552,-4.8401919901371,175.733544813662,176,320.031391020892,-2.79063723138197
1656349093,823187.218821176,145.106208076687,-4.84021975845098,175.734847887852,176,320.031072307942,-2.7906713682228
1656349093.04,823193.323646347,145.107034177031,-4.84024731442332,175.736151152162,176,320.03075354533,-2.79070550994533
1656349093.08,823199.429364596,145.107854020596,-4.84027465991676,175.737454607127,176,320.030434733027,-2.7907396565635
1656349093.12,823205.535978429,145.108667659395,-4.84030180051923,175.738758253283,176,320.030115871004,-2.79077380809126
1656349093.16,823211.643526758,145.109475150237,-4.84032873436809,175.740062098936,176,320.029796957329,-2.79080796474616
1656349093.2,823217.751939282,145.11027653551,-4.84035546705127,175.741366129077,176,320.029477995776,-2.79084212613498
1656349093.24,823223.861254908,145.111071872062,-4.84038199670613,175.742670352014,176,320.029158984413,-2.79087629247522
1656349093.28,823229.971476142,145.111861211909,-4.84040832705796,175.743974768281,176,320.028839923211,-2.79091046378085
1656349093.32,823236.082605488,145.112644607068,-4.84043445810676,175.745279378413,176,320.02852081214,-2.79094464006581
1656349093.36,823242.194645455,145.113422109558,-4.84046039171517,175.746584182945,176,320.028201651171,-2.79097882134405
1656349093.4,823248.307634985,145.114193775981,-4.84048613160849,175.747889190191,176,320.02788243837,-2.79101300783329
1656349093.44,823254.421503712,145.114959649157,-4.84051167964935,175.749194385129,176,320.027563177515,-2.79104719913995
1656349093.48,823260.536290577,145.115719785725,-4.84053703397512,175.750499776072,176,320.027243866672,-2.79108139548174
1656349093.52,823266.651998084,145.116474237707,-4.84056219831109,175.751805363554,176,320.026924505811,-2.79111559687259
1656349093.56,823272.76862874,145.117223057127,-4.84058717824519,175.753111148111,176,320.026605094904,-2.79114980332645
1656349093.6,823278.88618505,145.117966296009,-4.84061197005212,175.754417130278,176,320.026285633921,-2.79118401485728
1656349093.64,823285.004705992,145.11870401076,-4.84063657745719,175.755723318375,176,320.025966120927,-2.79121823168298
1656349093.68,823291.124121134,145.119436244611,-4.84066100232303,175.757029697367,176,320.025646559701,-2.7912524534096
1656349093.72,823297.244469448,145.120163054005,-4.84068524651229,175.758336275573,176,320.02532694831,-2.79128668025504
1656349093.76,823303.36575344,145.12088449097,-4.84070931002498,175.759643053529,176,320.025007286723,-2.79132091223322
1656349093.8,823309.487975615,145.121600607536,-4.84073319658637,175.76095003177,176,320.024687574912,-2.79135514935811
1656349093.84,823315.61113848,145.122311455734,-4.84075690805912,175.762257210829,176,320.024367812846,-2.79138939164364
1656349093.88,823321.735281046,145.123017091787,-4.84078044444323,175.763564599036,176,320.02404799859,-2.79142363930792
1656349093.92,823327.860332813,145.123717559317,-4.84080380946398,175.764872181341,176,320.023728135926,-2.79145789195663
1656349093.96,823333.986332787,145.12441291458,-4.84082700498402,175.76617996607,176,320.023408222919,-2.79149214980783
1656349094,823340.113283474,145.125103209612,-4.84085003100336,175.767487953757,176,320.023088259538,-2.79152641287547
1656349094.04,823346.241187379,145.12578849645,-4.84087288938463,175.768796144939,176,320.022768245755,-2.79156068117349
1656349094.08,823352.37004701,145.126468827132,-4.84089558385313,175.77010454015,176,320.022448181539,-2.79159495471585
1656349094.12,823358.499864871,145.127144253699,-4.84091811440885,175.771413139925,176,320.022128066861,-2.7916292335165
1656349094.16,823364.630680013,145.127814832174,-4.8409404810518,175.772721952601,176,320.021807899783,-2.79166351779373
1656349094.2,823370.762421858,145.128480606605,-4.84096268936992,175.77403096311,176,320.021487684091,-2.79169780715282
1656349094.24,823376.895129451,145.129141633048,-4.84098473750055,175.775340179788,176,320.021167417848,-2.79173210181203
1656349094.28,823383.028805297,145.129797963547,-4.84100662916899,175.77664960317,176,320.020847101025,-2.79176640178531
1656349094.32,823389.163451904,145.130449650149,-4.84102836810052,175.77795923379,176,320.02052673359,-2.79180070708661
1656349094.36,823395.299071776,145.131096744901,-4.84104995243251,175.779269072185,176,320.020206315516,-2.79183501772988
1656349094.4,823401.435703999,145.13173930367,-4.84107138775289,175.780579126697,176,320.019885844862,-2.79186933393362
1656349094.44,823407.573277926,145.132377370844,-4.84109267033637,175.781889382245,176,320.019565325418,-2.7919036553027
1656349094.48,823413.711832635,145.133011002321,-4.84111380577087,175.783199847171,176,320.019244755245,-2.7919379820556
1656349094.52,823419.851370634,145.133640250153,-4.84113479405642,175.784510522011,176,320.018924134313,-2.79197231420625
1656349094.56,823425.991894427,145.134265166395,-4.84115564078093,175.7858214073,176,320.018603462593,-2.79200665176861
1656349094.6,823432.133406522,145.134885803102,-4.84117634221911,175.787132503571,176,320.018282740055,-2.79204099475663
1656349094.64,823438.275946037,145.135502215995,-4.84119690395892,175.788443819178,176,320.017961964756,-2.79207534338899
1656349094.68,823444.419442256,145.136114449784,-4.84121732600033,175.789755339023,176,320.017641140492,-2.79210969727019
1656349094.72,823450.563934293,145.136722560217,-4.84123761020601,175.791067071456,176,320.017320265321,-2.79214405661889
1656349094.76,823456.709424654,145.137326599354,-4.84125775843859,175.792379017013,176,320.016999339213,-2.79217842144903
1656349094.8,823462.855915845,145.137926619261,-4.84127777442336,175.793691176227,176,320.016678362139,-2.79221279177456
1656349094.84,823469.003410372,145.138522672002,-4.84129765629768,175.795003549635,176,320.016357334068,-2.79224716760944
1656349094.88,823475.151947392,145.139114813162,-4.8413174059242,175.796316145595,176,320.016036253058,-2.79228154917255
1656349094.92,823481.301456114,145.139703087749,-4.84133703075349,175.797628948995,176,320.015715122905,-2.79231593606798
1656349094.96,823487.451975689,145.140287551376,-4.84135652706027,175.798941968194,176,320.015393941668,-2.7923503285146
1656349095,823493.603508623,145.140868256112,-4.84137589484453,175.800255203725,176,320.015072709316,-2.79238472652634
1656349095.04,823499.756057423,145.141445254032,-4.8413951434195,175.801568656124,176,320.014751425819,-2.79241913011717
1656349095.08,823505.909624593,145.142018597209,-4.84141426719725,175.802882325926,176,320.014430091148,-2.79245353930102
1656349095.12,823512.06421264,145.142588337719,-4.84143326990306,175.804196213665,176,320.014108705273,-2.79248795409185
1656349095.16,823518.219860764,145.143154531006,-4.84145215712488,175.805510327711,176,320.013787266249,-2.79252237470878
1656349095.2,823524.376498088,145.143717222398,-4.84147092700005,175.806824652932,176,320.013465777877,-2.79255680075543
1656349095.24,823530.534163806,145.144276467362,-4.84148957952857,175.808139197697,176,320.013144238213,-2.7925912324509
1656349095.28,823536.692860425,145.14483231798,-4.84150812216103,175.809453962538,176,320.012822647226,-2.79262566980913
1656349095.32,823542.85259045,145.145384826338,-4.84152655303478,175.810768947993,176,320.012501004887,-2.79266011284408
1656349095.36,823549.013356386,145.14593404452,-4.84154487214983,175.812084154594,176,320.012179311166,-2.79269456156968
1656349095.4,823555.17519747,145.146480027859,-4.84156308323145,175.81339959072,176,320.011857564115,-2.79272901620528
1656349095.44,823561.338042754,145.147022821937,-4.84158119000494,175.814715241223,176,320.011535767541,-2.79276347635409
1656349095.48,823567.501931468,145.147562482108,-4.84159919247031,175.816031114478,176,320.011213919497,-2.79279794223539
1656349095.52,823573.666866116,145.148099060465,-4.84161708876491,175.817347211021,176,320.010892019952,-2.79283241386315
1656349095.56,823579.832849206,145.148632609103,-4.84163488633931,175.818663531386,176,320.010570068876,-2.79286689125131
1656349095.6,823585.999883242,145.149163180117,-4.84165258519351,175.819980076108,176,320.010248066241,-2.79290137441381
1656349095.64,823592.1680075,145.149690828743,-4.84167018346488,175.821296853572,176,320.009926010096,-2.7929358635702
1656349095.68,823598.337150954,145.15021560079,-4.84168769046664,175.822613848615,176,320.009603904252,-2.79297035832327
1656349095.72,823604.507352873,145.150737551513,-4.84170509874821,175.82393106962,176,320.009281746759,-2.79300485889253
1656349095.76,823610.678615762,145.151256733016,-4.8417224176228,175.825248517122,176,320.008959537588,-2.79303936529193
1656349095.8,823616.850942127,145.151773197404,-4.84173964522779,175.826566191656,176,320.008637276708,-2.79307387753542
1656349095.84,823623.024334475,145.152286996783,-4.84175678342581,175.827884093757,176,320.008314964091,-2.79310839563694
1656349095.88,823629.198832116,145.152798186302,-4.8417738340795,175.829202231817,176,320.007992597784,-2.79314291981623
1656349095.92,823635.374363952,145.153306811978,-4.84179079905152,175.830520590658,176,320.007670181602,-2.79317744967569
1656349095.96,823641.550969287,145.153812928976,-4.8418076839298,175.831839178671,176,320.007347713592,-2.79321198543502
1656349096,823647.728650627,145.154316589413,-4.8418244831264,175.83315799639,176,320.007025193726,-2.79324652710818
1656349096.04,823653.907410479,145.154817845403,-4.84184120222926,175.834477044351,176,320.006702621975,-2.79328107470911
1656349096.08,823660.087251348,145.155316749064,-4.84185784496367,175.835796323089,176,320.006379998307,-2.79331562825176
1656349096.12,823666.26817574,145.155813352516,-4.84187440946698,175.837115833139,176,320.006057322693,-2.79335018775007
1656349096.16,823672.450223012,145.15630771082,-4.84189089946449,175.838435582902,176,320.005734593181,-2.79338475342404
1656349096.2,823678.633321974,145.156799870208,-4.84190731681883,175.839755557181,176,320.005411813588,-2.79341932487556
1656349096.24,823684.817511977,145.157289885756,-4.84192366153002,175.841075764376,176,320.00508898196,-2.7934539023246
1656349096.28,823691.002795526,145.157777809594,-4.84193993546069,175.842396205023,176,320.004766098267,-2.79348848578509
1656349096.32,823697.189175127,145.158263693848,-4.84195614419878,175.843716879656,176,320.004443162481,-2.79352307527098
1656349096.36,823703.376653287,145.158747590651,-4.84197228588164,175.84503778881,176,320.004120174572,-2.79355767079622
1656349096.4,823709.5652694,145.159229555003,-4.84198836237192,175.846358940896,176,320.003797132583,-2.79359227258103
1656349096.44,823715.7549522,145.159709633292,-4.84200437553227,175.8476803207,176,320.003474040337,-2.79362688022686
1656349096.48,823721.945741076,145.160187880534,-4.84202032908797,175.849001936629,176,320.003150895879,-2.79366149395388
1656349096.52,823728.137638533,145.160664348867,-4.84203622117639,175.85032378922,176,320.002827699178,-2.79369611377605
1656349096.56,823734.330647077,145.161139090433,-4.84205205738544,175.851645879007,176,320.002504450206,-2.7937307397073
1656349096.6,823740.524769215,145.161612157372,-4.84206783771515,175.852968206524,176,320.002181148932,-2.7937653717616
1656349096.64,823746.720044381,145.162083604635,-4.84208356402814,175.854290780192,176,320.0018577934,-2.79380001015936
1656349096.68,823752.91640123,145.162553478749,-4.84209923632443,175.855613584778,176,320.001534387433,-2.79383465450161
1656349096.72,823759.113879189,145.163021834675,-4.84211486019194,175.8569366287,176,320.001210929077,-2.79386930500874
1656349096.76,823765.312480765,145.163488724566,-4.84213043376803,175.858259912492,176,320.0008874183,-2.7939039616947
1656349096.8,823771.512208463,145.163954200572,-4.84214595891535,175.859583436691,176,320.000563855073,-2.79393862457343
1656349096.84,823777.71306479,145.164418314848,-4.84216144122183,175.86090720183,176,320.000240239367,-2.79397329365889
1656349096.88,823783.91508922,145.164881122304,-4.84217687696218,175.862231216337,176,319.999916569222,-2.79400796917172
1656349096.92,823790.118210328,145.165342669582,-4.84219227358699,175.863555464964,176,319.999592848468,-2.79404265071251
1656349096.96,823796.322467581,145.165803011604,-4.8422076292336,175.864879956137,176,319.999269075145,-2.79407733850187
1656349097,823802.527863487,145.166262200532,-4.84222294576466,175.86620469039,176,319.998945249223,-2.79411203255374
1656349097.04,823808.73440055,145.16672028853,-4.84223822504282,175.867529668259,176,319.998621370674,-2.79414673288207
1656349097.08,823814.942081276,145.167177327764,-4.84225347079337,175.868854890278,176,319.998297439468,-2.79418143950081
1656349097.12,823821.150908171,145.167633370402,-4.8422686830163,175.870180356982,176,319.997973455574,-2.79421615242392
1656349097.16,823827.36092076,145.168088471324,-4.84228386357427,175.871506076809,176,319.997649417032,-2.79425087187228
1656349097.2,823833.572047518,145.168542677276,-4.84229901432991,175.872832034491,176,319.997325327674,-2.79428559744598
1656349097.24,823839.784327964,145.168996043149,-4.84231413714588,175.874158238463,176,319.997001185541,-2.79432032936588
1656349097.28,823845.997764602,145.169448621118,-4.84232923202217,175.87548468926,176,319.996676990601,-2.79435506764592
1656349097.32,823852.212359939,145.16990046336,-4.84234430454671,175.876811387417,176,319.996352742827,-2.79438981230006
1656349097.36,823858.42811648,145.170351622057,-4.84235935471952,175.878138333469,176,319.996028442186,-2.79442456334225
1656349097.4,823864.64507379,145.170802152073,-4.84237438254058,175.879465535863,176,319.995704086718,-2.79445932099362
1656349097.44,823870.863160265,145.171252100222,-4.84238938987255,175.880792979311,176,319.995379680258,-2.79449408485377
1656349097.48,823877.082415461,145.171701521377,-4.84240438230336,175.88212067226,176,319.995055220844,-2.79452885514381
1656349097.52,823883.302841885,145.172150467726,-4.84241935797036,175.883448615244,176,319.994730708447,-2.79456363187769
1656349097.56,823889.524442043,145.17259899146,-4.8424343187362,175.884776808797,176,319.994406143035,-2.79459841506934
1656349097.6,823895.74721844,145.17304714477,-4.84244926646352,175.886105253456,176,319.994081524581,-2.79463320473273
1656349097.64,823901.971210684,145.173494982519,-4.84246420487761,175.887433957674,176,319.993756851118,-2.79466800108922
1656349097.68,823908.196347085,145.173942551565,-4.84247913397849,175.888762906148,176,319.993432126488,-2.79470280373795
1656349097.72,823914.422667243,145.174389906776,-4.84249405562878,175.890092107332,176,319.993107348726,-2.79473761290025
1656349097.76,823920.650173664,145.174837100353,-4.84250897355378,175.891421561761,176,319.992782517802,-2.79477242859007
1656349097.8,823926.878868854,145.175284184496,-4.84252388775349,175.892751269969,176,319.992457633686,-2.79480725082136
1656349097.84,823933.108755318,145.175731211412,-4.84253879636526,175.894081232492,176,319.992132696349,-2.79484207960806
1656349097.88,823939.339872707,145.176178235971,-4.84255370870233,175.895411457793,176,319.991807703824,-2.79487691517179
1656349097.92,823945.572149245,145.176625305052,-4.84256862103939,175.896741930551,176,319.991482659956,-2.79491175711121
1656349097.96,823951.805624575,145.17707247353,-4.84258353710175,175.898072659229,176,319.991157562777,-2.79494660564789
1656349098,823958.040301204,145.177519793617,-4.84259845875204,175.899403644361,176,319.990832412258,-2.79498146079577
1656349098.04,823964.276181636,145.177967317529,-4.84261338599026,175.900734886482,176,319.99050720837,-2.79501632256881
1656349098.08,823970.513268378,145.178415097481,-4.84262832254171,175.902066386127,176,319.990181951083,-2.79505119098095
1656349098.12,823976.751563936,145.178863185692,-4.84264326840639,175.903398143832,176,319.989856640367,-2.79508606604614
1656349098.16,823982.991108009,145.179311637057,-4.84265822730958,175.90473016807,176,319.989531274253,-2.79512094798626
