01/23/2006,,"SFWY 1084 PIDGEON HILL",120,,
01/26/2006,,"ITT ADVANCED ENGPAYROLL",,,
01/26/2006,,"POTOMAC RUN 2",40,,
01/30/2006,,"POTOMAC RUN 2",20,,
01/30/2006,,"DEPOSIT",,,
02/02/2006,,"SFWY 1084 PIDGEON HILL",20,,
02/07/2006,,"CHECK",39,,
02/09/2006,,"ITT ADVANCED ENGPAYROLL",,,
02/10/2006,,"PROGRESSIVE INS.INS PREM",320.54,,
02/13/2006,,"COUNTRYSIDE",200,,
02/14/2006,,"DEPOSIT",,,
02/17/2006,,"INTEREST PAYMENT",,,
02/21/2006,,"OTHER ATM NETWORK FEE",2,,
02/21/2006,,"PUBLIC SERVICE",82,,
02/22/2006,,"W.F.B",42,,
02/22/2006,,"OTHER ATM NETWORK FEE",2,,
02/23/2006,,"PROGRESSIVE INS.INS PREM",,,
02/23/2006,,"ITT ADVANCED ENGPAYROLL",,,
02/24/2006,,"DEPOSIT",,,
02/27/2006,,"POTOMAC RUN 2",60,,
03/01/2006,,"COUNTRYSIDE",40,,
03/07/2006,,"CHECK",39,,
03/09/2006,,"ITT ADVANCED ENGPAYROLL",,,
03/13/2006,,"POTOMAC RUN 2",100,,
03/14/2006,,"DEPOSIT",,,
03/16/2006,,"HERNDON SAFEWAY",60,,
03/16/2006,,"ITT ADVANCED ENGPAYROLL",,,
03/21/2006,,"INTEREST PAYMENT",,,
03/21/2006,,"POTOMAC RUN 1",20,,
03/23/2006,,"ITT ADVANCED ENGPAYROLL",,,
03/24/2006,,"POTOMAC RUN 2",40,,
03/27/2006,,"OTHER ATM NETWORK FEE",2,,
03/27/2006,,"WEGMANS",101,,
03/28/2006,,"STATE FARM RO 27SFPP",460.77,,
04/04/2006,,"COUNTRYSIDE",40,,
04/06/2006,,"ITT ADVANCED ENGPAYROLL",,,
04/07/2006,,"POTOMAC RUN 2",40,,
04/10/2006,,"POTOMAC RUN 2",100,,
04/17/2006,,"DEPOSIT",,,
04/20/2006,,"ITT ADVANCED ENGPAYROLL",,,
04/21/2006,,"POTOMAC RUN 2",60,,
04/21/2006,,"INTEREST PAYMENT",,,
04/25/2006,,"COUNTRYSIDE",20,,
04/25/2006,,"DEPOSIT",,,
04/26/2006,,"STATE FARM RO 27SFPP",460.77,,
05/01/2006,,"POTOMAC RUN 2",60,,
05/04/2006,,"ITT ADVANCED ENGPAYROLL",,,
05/08/2006,,"POTOMAC RUN 2",120,,
05/12/2006,,"SHELL OIL  24542",15.86,,
05/15/2006,,"POTOMAC RUN 2",120,,
05/18/2006,,"ITT ADVANCED ENGPAYROLL",,,
05/19/2006,,"INTEREST PAYMENT",,,
05/22/2006,,"POTOMAC RUN 1",100,,
05/26/2006,,"STATE FARM RO 27SFPP",460.77,,
05/30/2006,,"SFWY 1084 PIDGEON HILL",40,,
06/01/2006,,"ITT ADVANCED ENGPAYROLL",,,
06/05/2006,,"DEPOSIT",,,
06/07/2006,,"REVERSE PAID ITEM",,,
06/12/2006,,"PLAZA AMERICA #1",40,,
06/12/2006,,"POTOMAC RUN 2",40,,
06/12/2006,,"PLAZA AMERICA #1",60,,
06/15/2006,,"ITT ADVANCED ENGPAYROLL",,,
06/20/2006,,"INTEREST PAYMENT",,,
06/21/2006,,"SHOPPERS FOOD /",0.54,,
06/21/2006,,"SHELL OIL  24542",69.2,,
06/22/2006,,"COUNTRYSIDE",40,,
06/22/2006,,"DEPOSIT",,,
06/26/2006,,"COUNTRYSIDE",140,,
06/27/2006,,"STATE FARM RO 27SFPP",342.06,,
06/29/2006,,"ITT ADVANCED ENGPAYROLL",,,
07/03/2006,,"DEPOSIT",,,
07/13/2006,,"FTD*SONORA FLORI",48.49,,
07/13/2006,,"POTOMAC RUN 2",20,,
07/13/2006,,"ITT ADVANCED ENGPAYROLL",,,
07/21/2006,,"INTEREST PAYMENT",,,
07/26/2006,,"STATE FARM RO 27SFPP",342.06,,
07/27/2006,,"ITT ADVANCED ENGPAYROLL",,,
07/31/2006,,"DEPOSIT",,,
08/02/2006,,"DEPOSIT",,,
08/07/2006,,"POTOMAC RUN 1",240,,
08/10/2006,,"ITT ADVANCED ENGPAYROLL",,,
08/10/2006,,"OTHER ATM NETWORK FEE",2,,
08/10/2006,,"CICI'S PIZ",201.5,,
08/14/2006,,"5/3 BK C. OH OF",402.5,,
08/14/2006,,"OTHER ATM NETWORK FEE",2,,
08/17/2006,,"COUNTRYSIDE",100,,
08/18/2006,,"DEPOSIT",,,
08/18/2006,,"SHOPPERS FOOD/PHARM 26",93.98,,
08/21/2006,,"INTEREST PAYMENT",,,
08/24/2006,,"ITT ADVANCED ENGPAYROLL",,,
08/24/2006,,"DEPOSITED ITEM RETURNED",198,,
08/24/2006,,"DEPOSITED ITEM RETURNED FEE",6.5,,
08/28/2006,,"STATE FARM RO 27SFPP",342.06,,
08/28/2006,,"WORLDGATE CENTER",60,,
08/29/2006,,"WORLDGATE CENTER",40,,
08/30/2006,,"SHOPPERS FOOD/PHARM 26",31.24,,
09/07/2006,,"ITT ADVANCED ENGPAYROLL",,,
09/11/2006,,"POTOMAC RUN 2",40,,
09/19/2006,,"DEPOSIT",,,
09/20/2006,,"WORLDGATE CENTER",40,,
09/20/2006,,"INTEREST PAYMENT",,,
09/21/2006,,"ITT ADVANCED ENGPAYROLL",,,
09/22/2006,,"POTOMAC RUN 2",40,,
09/26/2006,,"STATE FARM RO 27SFPP",342.06,,
09/26/2006,,"HERNDON SAFEWAY",40,,
10/05/2006,,"ITT ADVANCED ENGPAYROLL",,,
10/10/2006,,"POTOMAC RUN 2",200,,
10/12/2006,,"HUNTERS WOODS SAFEWAY 2",40,,
10/20/2006,,"INTEREST PAYMENT",,,
10/23/2006,,"COUNTRYSIDE",40,,
10/26/2006,,"STATE FARM RO 27SFPP",324.73,,
10/31/2006,,"FIDELITY EMP SVCZETA",,,
11/08/2006,,"DEPOSIT",,,
11/09/2006,,"DEPOSIT",,,
11/13/2006,,"POTOMAC RUN 1",60,,
11/17/2006,,"INTEREST PAYMENT",,,
11/20/2006,,"DIRECT CHECKS   CK ORDER",44.1,,
11/20/2006,,"HUNTERS WOODS SAFEWAY",40,,
11/24/2006,,"SHOPPERS FOOD/PHARM 26",7.49,,
11/27/2006,,"COUNTRYSIDE",60,,
11/28/2006,,"STATE FARM RO 27SFPP",168.76,,
11/30/2006,,"FIDELITY EMP SVCZETA",,,
12/04/2006,,"POTOMAC RUN 1",60,,
12/07/2006,,"POTOMAC RUN 1",120,,
12/08/2006,,"DEPOSIT",,,
12/14/2006,,"ITT ADVANCED ENGPAYROLL",,,
12/19/2006,,"INTEREST PAYMENT",,,
12/19/2006,,"COUNTRYSIDE",200,,
12/27/2006,,"STATE FARM RO 27SFPP",314.86,,
12/29/2006,,"FIDELITY EMP SVCZETA",,,
12/29/2006,,"FAIRFAX CITY",60,,
01/02/2007,,"DEPOSIT",,,
01/02/2007,,"SFWY 1084 PIDGEON HILL",60,,
01/08/2007,,"POTOMAC RUN 2",60,,
01/12/2007,,"DEPOSIT",,,
01/19/2007,,"INTEREST PAYMENT",,,
01/22/2007,,"DEPOSIT",,,
01/26/2007,,"POTOMAC RUN 2",200,,
01/26/2007,,"STATE FARM RO 27SFPP",295.46,,
01/31/2007,,"FIDELITY EMP SVCZETA",,,
02/02/2007,,"DRANESVILLE AUTO",342.54,,
02/05/2007,,"SHOPPERS FOOD/PHARM 26",43,,
02/08/2007,,"STERLING SAFEWAY",60,,
02/16/2007,,"INTEREST PAYMENT",,,
02/16/2007,,"POTOMAC RUN 2",100,,
02/26/2007,,"COUNTRYSIDE",60,,
02/27/2007,,"STATE FARM RO 27SFPP",295.46,,
02/28/2007,,"FIDELITY EMP SVCZETA",,,
03/02/2007,,"OTHER ATM NETWORK FEE",2,,
03/02/2007,,"PROVIDENT BANK",102,,
03/05/2007,,"SOU GIANT FOOD INC 431",40.48,,
03/05/2007,,"POTOMAC RUN 1",180,,
03/12/2007,,"SOU GIANT FOOD INC 760",15.59,,
03/15/2007,,"POTOMAC RUN 1",200,,
03/16/2007,,"SOU USPS 5185889551260",14.04,,
03/19/2007,,"SHOPPERS FOOD/PHARM 26",16.77,,
03/21/2007,,"INTEREST PAYMENT",,,
03/23/2007,,"POTOMAC RUN 2",100,,
03/23/2007,,"DEPOSIT",,,
03/26/2007,,"VA DEPT TAXATIONDD REFUND",,,
03/26/2007,,"DEPOSIT",,,
03/27/2007,,"STATE FARM RO 27SFPP",295.46,,
03/30/2007,,"FIDELITY EMP SVCZETA",,,
03/30/2007,,"SHOPPERS FOOD/PHARM 26",52.56,,
03/30/2007,,"POTOMAC RUN 1",100,,
04/06/2007,,"US TREASURY 220 TAX REFUND",,,
04/10/2007,,"FAIRFAX CITY",40,,
04/10/2007,,"DEPOSIT",,,
04/17/2007,,"SHOPPERS FOOD/PHARM 26",27.61,,
04/18/2007,,"INTEREST PAYMENT",,,
04/26/2007,,"STATE FARM RO 27SFPP",295.46,,
04/27/2007,,"POTOMAC RUN 1",60,,
04/27/2007,,"DEPOSIT",,,
04/30/2007,,"FIDELITY EMP SVCZETA",,,
05/07/2007,,"SHOPPERS FOOD/PHARM 26",27.24,,
05/09/2007,,"SHOPPERS FOOD/PHARM 26",24.47,,
05/11/2007,,"SHOPPERS FOOD/PHARM 26",14.42,,
05/14/2007,,"PLAZA AMERICA #1",60,,
05/18/2007,,"DEPOSIT",,,
05/18/2007,,"POTOMAC RUN 1",40,,
05/18/2007,,"INTEREST PAYMENT",,,
05/24/2007,,"SAFEWAY #1084",100,,
05/29/2007,,"STATE FARM RO 27SFPP",295.46,,
05/31/2007,,"FIDELITY EMP SVCZETA",,,
06/06/2007,,"FAIR OAKS",20,,
06/18/2007,,"HERNDON SAFEWAY",200,,
06/20/2007,,"INTEREST PAYMENT",,,
06/21/2007,,"Wash Gas UtilityCHECK PYMT",58,,
06/26/2007,,"DEPOSIT",,,
06/26/2007,,"STATE FARM RO 27SFPP",295.46,,
06/26/2007,,"SAFEWAY  STORE  1570",86.89,,
06/26/2007,,"SAFEWAY  STORE  1570",9.2,,
06/29/2007,,"FIDELITY EMP SVCZETA",,,
"	",,,,,
"	",,,,,
"	",,,,,
